lat,lon,bec_zone,map_label,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,trend_slope,trend_pvalue,trend_class,top_k_years,consistent_core
52.546253,-127.730636,CWH,CWHvm2,0.002425401,0.0036631639,0.009409255,0.0021806632,0.0040070377,0.0059429253,0.0063247727,0.005658,3.6700000000000004,3.36,12.790000000000001,6.5,6.49,4.03,10.14,16.7,1.0608333,0.17886905,stable,0,False
49.106374,-123.841612,CDF,CDFmm,0.8984435,0.93992954,0.3153547,0.5498856,0.31112856,0.9133488,0.87891436,0.894021,94.63000000000001,94.24,69.22,83.2,64.27000000000001,82.49,91.03999999999999,96.73,-0.0275,1.0,stable,1,False
49.374877,-121.703317,CWH,CWHdm,0.06687647,0.27800557,0.4547438,0.22268401,0.49890697,0.8288551,0.6837003,0.37949,37.1,53.190000000000005,77.3,65.94,75.64999999999999,74.17,80.77,80.22,5.0941668,0.031150794,increasing,0,False
50.379112,-127.550984,CWH,CWHvm1,0.6285635,0.93561864,0.90138793,0.5695193,0.2987757,0.97836965,0.66941977,0.212195,82.65,93.97999999999999,95.5,84.09,63.370000000000005,92.30000000000001,80.07,69.54,-2.3274286,0.27509922,stable,1,False
54.424108,-130.300147,CWH,CWHvh2,0.16471034,0.4992299,0.34107143,0.206015,0.20037362,0.365337,0.33471465,0.281011,52.89,68.57,70.99,64.62,55.08,45.379999999999995,61.6,74.5,0.62475,0.9048611,stable,0,False
50.054556,-125.558588,CWH,CWHxm2,0.7937667,0.26583618,0.7230047,0.54993397,0.84762,0.8693633,0.5998208,0.089543,89.97,52.15,88.96,83.22,91.77,78.07,76.83,56.089999999999996,-2.315,0.27509922,stable,0,False
54.917667,-132.017609,CWH,CWHvh3,0.00253322,0.01103052,0.008701467,0.0038363596,0.0051327012,0.15790851,0.00889571,0.003925,3.8699999999999997,9.01,12.049999999999999,10.45,8.03,30.680000000000003,12.590000000000002,12.709999999999999,0.88,0.061011903,increasing,0,False
55.279478,-132.099732,CWH,CWHvh3,0.6248934,0.84743524,0.7300001,0.5585493,0.9270315,0.9553874,0.6798517,0.526528,82.52000000000001,88.13,89.24,83.65,95.47,87.98,80.58999999999999,86.26,-0.17458333,0.9048611,stable,1,False
50.128227,-123.64746,CWH,CWHvm1,0.11776578,0.32047167,0.14001067,0.018820718,0.30107254,0.8508732,0.27501988,0.236805,46.71,56.28999999999999,53.63,27.47,63.519999999999996,76.06,57.53,71.57,3.5057142,0.108680554,stable,0,False
49.190762,-124.877523,CWH,CWHmm1,0.30315182,0.36382872,0.07787514,0.3380124,0.32852682,0.90983444,0.604919,0.137984,65.86999999999999,59.550000000000004,42.68,73.29,65.44,82.07,77.13,62.83,1.92,0.5484127,stable,0,False
51.88734,-128.095386,CWH,CWHvh2,0.9574211,0.9456421,0.36026007,0.63299376,0.8624164,0.97027135,0.90391445,0.83527,97.43,94.69,72.17,86.72,92.41,90.53999999999999,92.61,95.17,0.09,0.9048611,stable,2,False
54.082441,-131.673724,CWH,CWHvh3,0.62676316,0.070451334,0.3145743,0.2231056,0.15520357,0.18754,0.035759456,0.140744,82.62,29.21,69.16,66.0,50.160000000000004,33.12,25.83,63.080000000000005,-6.135,0.17886905,stable,0,False
49.411564,-121.611021,CWH,CWHvm2,0.9306421,0.98704684,0.8881442,0.93130183,0.8688852,0.9936702,0.9637318,0.901277,96.09,98.4,94.99,96.58,92.55,97.0,96.17999999999999,96.97,0.05625,0.9048611,stable,6,True
53.527683,-130.351423,CWH,CWHvh2,0.21654016,0.38838795,0.60811424,0.20705067,0.30865407,0.84381545,0.3331117,0.166029,58.330000000000005,61.35,84.78999999999999,64.71000000000001,64.02,75.36,61.550000000000004,65.52,0.61583334,0.39875993,stable,0,False
53.287161,-129.975346,CWH,CWHvh2,0.050668277,0.11507499,0.11122383,0.008667062,0.042011194,0.07413404,0.020353546,0.016008,32.97,36.83,49.58,18.35,29.59,21.77,19.91,29.160000000000004,-2.0183334,0.27509922,stable,0,False
53.716487,-129.833977,CWH,CWHvh2,0.23968548,0.2475925,0.4069101,0.22619613,0.16702862,0.18501654,0.24792035,0.181415,60.58,50.760000000000005,74.55000000000001,66.25999999999999,51.43,32.97,55.36,66.91,-0.35375,1.0,stable,0,False
49.386936,-122.416653,CWH,CWHvm2,0.92066795,0.99683774,0.9811677,0.9778832,0.9390497,0.99539655,0.9556117,0.788398,95.6,99.67,98.79,98.44000000000001,96.25,97.76,95.57,93.99,-0.68416667,0.061011903,declining,7,True
55.339516,-130.448397,CWH,CWHvh3,0.00030412493,0.0013548648,0.00011318256,0.00011401535,0.00012693199,0.00048659713,0.00011764257,0.000164,0.29,1.13,0.06,0.16999999999999998,0.09,0.29,0.15,0.22999999999999998,-0.0076190475,0.70838404,stable,0,False
50.285088,-124.905607,CWH,CWHvm2,0.31466052,0.18914829,0.112685464,0.20337246,0.5356894,0.40551507,0.0633289,0.16061,66.67,45.35,49.91,64.31,77.68,47.8,32.83,65.07,-0.46595237,0.9048611,stable,0,False
50.198191,-125.483986,CWH,CWHmm2,0.5734905,0.19981308,0.32003182,0.08516567,0.6477975,0.88403946,0.8024765,0.611914,80.38,46.239999999999995,69.6,48.86,82.99,79.42,86.91,89.16,3.5926666,0.061011903,increasing,0,False
53.950061,-132.589905,CWH,CWHvh3,0.011098668,0.039438084,0.018394556,0.0058766794,0.019843267,0.08099513,0.022434149,0.017505,13.81,21.52,20.849999999999998,14.24,20.19,22.61,20.8,30.459999999999997,1.5425,0.17886905,stable,0,False
54.025629,-128.579598,CWH,CWHvm1,0.0140015725,0.011256703,0.005519954,0.0013669463,0.0072422167,0.047540575,0.00938404,0.005533,16.17,9.16,8.21,4.32,10.59,17.43,13.01,16.485,0.98,0.39875993,stable,0,False
49.120517,-122.848515,CWH,CWHxm1,0.9779091,0.93017125,0.978083,0.96883833,0.95677674,0.9888454,0.9271777,0.938903,98.50999999999999,93.53,98.58,98.02,97.34,95.1,93.84,97.84,-0.22791667,0.39875993,stable,6,True
48.995909,-124.158952,CWH,CWHxm2,0.08308397,0.35240766,0.43830788,0.16951534,0.21911451,0.7495152,0.4629028,0.165749,40.63,58.589999999999996,76.39,60.86,56.82000000000001,68.19,69.13,65.51,2.254,0.27509922,stable,0,False
49.602015,-123.322648,CWH,CWHvm1,0.18248542,0.6246281,0.4034919,0.43531024,0.4501549,0.9775463,0.5482141,0.49696,54.790000000000006,75.22999999999999,74.37,78.35,72.89999999999999,92.10000000000001,74.24,85.22,2.7058334,0.27509922,stable,0,False
49.443993,-123.633898,CWH,CWHdm,0.63705003,0.66861945,0.5369741,0.7913111,0.40320215,0.98473674,0.97917193,0.364403,83.05,77.69,81.64,91.67999999999999,70.17999999999999,93.87,97.63,79.65,2.0736666,0.5484127,stable,1,False
52.524128,-127.352961,CWH,CWHvm2,0.0011329758,0.004660104,0.005418074,0.00057191885,0.0013288163,0.0016994333,0.003972581,0.001061,1.76,4.33,8.07,1.7999999999999998,2.22,1.21,7.1,3.225,0.064166665,0.9048611,stable,0,False
51.713958,-127.603315,CWH,CWHvh2,0.40493026,0.17813648,0.24513248,0.1676007,0.43066508,0.52810043,0.19181839,0.406197,72.26,44.25,64.42999999999999,60.629999999999995,71.72,55.11000000000001,50.27,81.47999999999999,0.5345,1.0,stable,0,False
53.38856,-132.05314,CWH,CWHvh3,0.028728865,0.017166158,0.011508735,0.0070217024,0.03016564,0.090355195,0.010990601,0.00469,24.67,12.839999999999998,15.040000000000001,15.909999999999998,25.319999999999997,23.76,14.180000000000001,14.704999999999998,-0.1245,0.9048611,stable,0,False
49.608079,-123.390718,CWH,CWHvm1,0.4690503,0.9066806,0.7652468,0.49957228,0.6618275,0.9879848,0.87454647,0.652972,75.41,91.75,90.72,81.17,83.53,94.92,90.83,90.16,1.66,0.5484127,stable,0,False
53.487992,-132.36,CWH,CWHvh3,0.16849431,0.4239119,0.20841172,0.1532678,0.03094791,0.08195445,0.019001195,0.017838,53.349999999999994,63.62,61.339999999999996,58.989999999999995,25.590000000000003,22.73,19.2,30.85,-5.576667,0.061011903,declining,0,False
54.781298,-130.44879,CWH,CWHvh2,0.29065174,0.20482433,0.24773183,0.5086973,0.23898266,0.33946913,0.21322858,0.242394,64.74,46.660000000000004,64.53999999999999,81.6,58.550000000000004,43.7,52.300000000000004,72.03,-0.42,0.9048611,stable,0,False
54.982809,-132.370408,CWH,CWHvh3,0.005787005,0.011571537,0.02860849,0.00013608551,0.0007868546,0.13540712,0.0024348951,0.006617,8.32,9.42,26.810000000000002,0.24,1.3,28.610000000000003,4.63,18.29,1.08,0.71954364,stable,0,False
48.593401,-123.798788,CWH,CWHmm2,0.045892958,0.4359368,0.39788872,0.35251784,0.5066844,0.91053075,0.4762402,0.762131,31.31,64.55,74.09,74.07000000000001,76.14,82.17999999999999,69.99,93.30000000000001,4.775833,0.031150794,increasing,0,False
50.100415,-125.804651,CWH,CWHmm1,0.41344324,0.1193538,0.05014751,0.21954584,0.2710217,0.56028867,0.18742156,0.33317,72.78999999999999,37.45,35.57,65.69,61.129999999999995,57.18,49.79,77.82,1.5932857,0.9048611,stable,0,False
55.069032,-132.532445,CWH,CWHvh3,0.24697384,0.19257343,0.09476097,0.07268334,0.09292519,0.51095635,0.15378973,0.110221,61.27,45.75,46.54,46.27,41.010000000000005,54.21,46.089999999999996,59.27,0.004,1.0,stable,0,False
50.973846,-127.051815,CWH,CWHvh1,0.42593235,0.74009407,0.2658905,0.13091455,0.7901285,0.9803392,0.96578026,0.499311,73.39,81.78,65.94,56.15,89.0,92.67,96.36,85.28999999999999,3.675,0.17886905,stable,1,False
54.707207,-132.021054,CWH,CWHvh3,0.010942291,0.01560834,0.002647884,0.0038426314,0.019241033,0.057149716,0.007273843,0.002579,13.63,11.93,4.01,10.459999999999999,19.81,19.23,11.08,9.01,-0.39375,0.71954364,stable,0,False
48.584523,-123.397224,CDF,CDFmm,0.9889269,0.9869802,0.9291106,0.9906901,0.9963362,0.9995741,0.98316836,0.990736,99.3,98.38,96.41,99.33,99.9,99.88,97.99,99.83,0.1205,0.5484127,stable,8,True
53.620483,-132.528051,CWH,CWHvh3,0.03006705,0.031820435,0.02805208,0.01680635,0.022586849,0.1319444,0.0797531,0.030357,25.11,19.08,26.56,25.869999999999997,21.98,28.38,36.09,38.48,2.35375,0.031150794,increasing,0,False
50.805441,-126.360146,CWH,CWHvm2,0.47902405,0.26065394,0.11493392,0.096575096,0.3963911,0.79440165,0.54344124,0.34892,75.94999999999999,51.78,50.24999999999999,50.949999999999996,69.72,71.11,73.89,78.67,3.3816667,0.17886905,stable,0,False
49.507257,-126.53951,CWH,CWHvh1,0.991484,0.9926507,0.9426577,0.95321506,0.9540398,0.9953585,0.99066764,0.947858,99.55000000000001,99.17,96.89,97.34,97.15,97.71,98.85000000000001,98.09,-0.090333335,0.9048611,stable,8,True
53.259542,-129.506529,CWH,CWHvh2,0.37210768,0.3997764,0.45400143,0.42079395,0.20304158,0.34470916,0.50693464,0.374941,70.30999999999999,62.09,77.25,77.71000000000001,55.33,44.12,71.7,80.02,0.507,0.71954364,stable,0,False
49.508816,-122.10813,CWH,CWHvm2,0.29477075,0.34861162,0.13471113,0.085835144,0.2779361,0.51088405,0.46013665,0.015171,65.10000000000001,58.36,52.949999999999996,48.97,61.59,54.2,68.95,28.57,-3.08,0.5484127,stable,0,False
53.164757,-128.232073,CWH,CWHvm2,0.007727801,0.017211415,0.027218908,0.002516166,0.010298167,0.007657141,0.0041728867,0.00203,10.620000000000001,12.879999999999999,26.21,7.470000000000001,13.38,4.9,7.37,7.065,-1.0095834,0.17886905,stable,0,False
55.042178,-130.732152,CWH,CWHvh3,0.009057973,0.0116786305,0.00283084,0.0051216437,0.0059459545,0.033651266,0.005305369,0.006599,11.959999999999999,9.47,4.3,12.9,9.01,14.530000000000001,9.030000000000001,18.240000000000002,0.8560714,0.39875993,stable,0,False
55.002218,-130.502118,CWH,CWHvh3,0.00061945507,0.0012988186,0.0006766162,0.000112931484,0.00018846168,0.00041922688,8.842974e-05,0.000163,0.8200000000000001,1.09,0.84,0.16,0.22,0.25,0.12,0.22,-0.12033334,0.105063826,stable,0,False
50.229968,-126.463141,CWH,CWHvm2,0.32542667,0.26995683,0.04309472,0.013513245,0.04236817,0.06904354,0.035488594,0.023486,67.43,52.51,33.07,23.13,29.75,21.099999999999998,25.75,34.849999999999994,-4.322143,0.17886905,stable,0,False
50.350133,-126.299886,CWH,CWHvm2,0.09440845,0.5358965,0.25289783,0.2207239,0.3206467,0.17522225,0.11471262,0.017917,42.55,70.56,64.94,65.78,64.78,32.16,41.27,30.89,-4.005,0.061011903,declining,0,False
53.026245,-128.990347,CWH,CWHvh2,0.096154444,0.046562284,0.012922791,0.007454192,0.05507829,0.2526103,0.05448614,0.239361,42.870000000000005,23.65,16.35,16.61,33.19,37.72,30.79,71.78999999999999,3.56375,0.39875993,stable,0,False
54.069907,-132.319541,CWH,CWHvh3,0.015105276,0.08217909,0.014315342,0.0040955488,0.064741984,0.10679896,0.014899259,0.048148,17.03,31.630000000000003,17.69,11.07,35.5,25.8,16.88,45.739999999999995,1.8453333,0.5484127,stable,0,False
54.878011,-130.556565,CWH,CWHvh3,0.01913051,0.033516746,0.066665575,0.02085816,0.015846292,0.016218735,0.012155,0.067423,19.61,19.68,40.12,28.76,17.580000000000002,8.62,14.91,51.480000000000004,-0.60375,0.9048611,stable,0,False
50.035774,-124.236437,CWH,CWHvm2,0.12571146,0.16062622,0.011730541,0.028227193,0.06810352,0.27350742,0.055122297,0.012361,47.86,42.41,15.260000000000002,33.01,36.199999999999996,39.269999999999996,31.04,26.08,-2.427,0.17886905,stable,0,False
51.918593,-126.756562,CWH,CWHvm2,0.04021347,0.076554954,0.045829643,0.04457896,0.0144295115,0.034160282,0.049333755,0.006148,29.459999999999997,30.48,34.18,39.39,16.619999999999997,14.62,29.48,17.49,-1.855,0.5484127,stable,0,False
53.058029,-129.068363,CWH,CWHvh2,0.30643702,0.31112057,0.45647603,0.41265127,0.18162313,0.85692495,0.8127793,0.472465,66.08000000000001,55.800000000000004,77.35,77.3,52.900000000000006,76.8,87.49,84.22,2.9940476,0.27509922,stable,0,False
49.675749,-126.311448,CWH,CWHvm2,0.69251794,0.8164562,0.25386953,0.7333919,0.7301156,0.9505082,0.91689336,0.290289,85.56,86.27,65.01,89.77000000000001,86.6,87.27000000000001,93.25,75.03,0.506,0.39875993,stable,0,False
49.010158,-125.514642,CWH,CWHvm2,0.014726794,0.08727803,0.19680224,0.121301666,0.07506103,0.7205316,0.18852116,0.073709,16.75,32.54,60.129999999999995,54.74,37.65,66.47999999999999,49.89,52.93,4.2816668,0.27509922,stable,0,False
49.135654,-123.117894,CDF,CDFmm,0.8100149,0.8098515,0.86460644,0.91627216,0.9020406,0.93096435,0.94033194,0.825428,90.56,85.91,94.03,96.04,94.11,84.52,94.55,94.85,0.27333334,0.27509922,stable,1,False
49.333145,-122.567579,CWH,CWHvm2,0.87838733,0.9360019,0.93296903,0.97551167,0.72944623,0.9696658,0.6001803,0.539551,93.62,94.01,96.49,98.35000000000001,86.57000000000001,90.44,76.92,86.83,-1.78375,0.27509922,stable,2,False
49.679008,-123.900309,CWH,CWHvm2,0.064916566,0.10012489,0.029929666,0.038385954,0.012607011,0.2802649,0.07619272,0.03887,36.6,34.61,27.33,37.26,15.299999999999999,39.739999999999995,35.510000000000005,42.480000000000004,1.04,0.39875993,stable,0,False
53.657939,-132.931004,CWH,CWHvh3,0.015525366,0.08996746,0.09858857,0.0753512,0.03425369,0.10021226,0.080705464,0.061925,17.39,33.019999999999996,47.3,46.83,26.840000000000003,25.0,36.22,49.97,1.94225,0.39875993,stable,0,False
52.783462,-126.634563,CWH,CWHds2,0.045722295,0.1007135,0.0105918795,0.011962266,0.023497015,0.2082031,0.051458843,0.020674,31.230000000000004,34.75,14.08,21.54,22.46,34.56,30.020000000000003,33.0,0.793,0.71954364,stable,0,False
51.392042,-127.255664,CWH,CWHvm2,0.025199331,0.019783754,0.006352858,0.0018371231,0.0025589056,0.019840239,0.013808026,0.009234,22.919999999999998,14.24,9.180000000000001,5.72,4.15,10.33,16.21,22.12,0.13452381,1.0,stable,0,False
49.552754,-125.291673,CWH,CWHmm1,0.32763335,0.11719509,0.14397867,0.044875864,0.33902702,0.33476552,0.17679875,0.246727,67.62,37.14,54.13,39.519999999999996,66.22,43.36,48.85,72.31,1.7375,0.5484127,stable,0,False
49.931238,-125.23988,CWH,CWHxm1,0.32366315,0.07311657,0.054193866,0.07968609,0.32307395,0.45231828,0.1216144,0.01567,67.21000000000001,29.82,36.82,47.8,64.92,50.59,42.27,28.89,-1.7146667,0.5484127,stable,0,False
49.524011,-123.535303,CWH,CWHvm1,0.5238098,0.8127217,0.66588587,0.5925375,0.8345163,0.9863196,0.7275794,0.310989,78.14,86.05000000000001,86.86,85.05,91.25,94.39,82.94,76.42,0.27714285,1.0,stable,0,False
51.152807,-125.082705,CWH,CWHds1,0.24130969,0.3523767,0.27504447,0.18473163,0.6754473,0.3668605,0.10436638,0.013513,60.709999999999994,58.57,66.64999999999999,62.339999999999996,84.2,45.5,39.82,27.1,-4.555714,0.17886905,stable,0,False
49.314518,-124.92883,CWH,CWHxm1,0.12607932,0.51763827,0.1692228,0.12727614,0.129765,0.5617247,0.32871398,0.41284,47.910000000000004,69.61,57.089999999999996,55.669999999999995,46.72,57.25,61.28,81.78,1.9491667,0.27509922,stable,0,False
50.018023,-123.664734,CWH,CWHvm2,0.06730528,0.03412498,0.013809443,0.04489641,0.030160952,0.12060788,0.13403307,0.03976,37.22,19.919999999999998,17.2,39.54,25.290000000000003,27.22,43.56,42.76,1.8075,0.17886905,stable,0,False
50.611993,-127.95529,CWH,CWHvm1,0.14705874,0.06278518,0.032645617,0.01549995,0.18354858,0.20430341,0.015017887,0.00503,50.54,27.650000000000002,28.64,24.83,53.190000000000005,34.25,17.01,15.39,-2.6283333,0.17886905,stable,0,False
50.629984,-126.095401,CWH,CWHvm2,0.26440942,0.50913304,0.291404,0.058009166,0.29151335,0.15826446,0.28074422,0.287063,62.660000000000004,69.06,67.67999999999999,42.96,62.64999999999999,30.73,57.98,74.86,-1.08,0.71954364,stable,0,False
52.863305,-128.850918,CWH,CWHvh2,0.047397725,0.1190935,0.030294318,0.009535853,0.02729862,0.024354346,0.052639153,0.005098,31.900000000000002,37.4,27.54,19.27,24.08,11.83,30.380000000000003,15.590000000000002,-2.36,0.108680554,stable,0,False
50.74788,-126.461346,CWH,CWHvm1,0.2551057,0.6156517,0.3329784,0.4137191,0.6943741,0.723261,0.75787914,0.563713,61.89,74.62,70.48,77.35,85.08,66.66,84.5,87.63,3.28,0.061011903,increasing,0,False
50.38063,-125.405275,CWH,CWHmm1,0.12629125,0.110200614,0.033339713,0.042684432,0.0861119,0.4183849,0.30618012,0.01423,47.93,36.120000000000005,28.88,38.76,39.6,48.620000000000005,59.699999999999996,27.77,1.0,0.71954364,stable,0,False
50.468156,-127.055721,CWH,CWHvm2,0.115830556,0.38377973,0.1455075,0.25231567,0.10569471,0.45773393,0.7521462,0.050428,46.44,60.97,54.279999999999994,68.03,43.2,50.92,84.23,46.550000000000004,0.45585716,0.9048611,stable,0,False
53.9916,-132.467776,CWH,CWHvh3,0.01988081,0.056412164,0.08061487,0.05007243,0.5246126,0.1988023,0.054878276,0.103665,19.97,26.26,43.35,40.99,77.05,33.82,30.959999999999997,58.45,3.6925,0.27509922,stable,0,False
48.680031,-124.205876,CWH,CWHmm1,0.1067878,0.26870775,0.20371257,0.14415981,0.19011371,0.3084714,0.3522671,0.082424,44.83,52.400000000000006,60.85,57.85,53.99,41.64,62.62,54.800000000000004,0.48625,0.5484127,stable,0,False
53.362114,-129.727074,CWH,CWHvh2,0.043217618,0.0500071,0.094355024,0.0025349678,0.01865522,0.25863174,0.024605436,0.073476,30.520000000000003,24.68,46.44,7.539999999999999,19.42,38.15,21.81,52.900000000000006,1.409,0.71954364,stable,0,False
52.553741,-128.19256,CWH,CWHvh2,0.0018633406,0.0068028904,0.0017680638,0.0006266285,0.0044020205,0.004234106,0.0008899188,0.003874,2.83,6.0600000000000005,2.69,1.94,7.1499999999999995,2.92,1.81,12.629999999999999,0.047333334,0.9048611,stable,0,False
53.284943,-128.160378,CWH,CWHvm1,0.041035913,0.17855139,0.0677108,0.032994892,0.022926684,0.08474293,0.022314068,0.007216,29.7,44.29,40.26,35.13,22.16,23.1,20.75,19.21,-4.005,0.014136905,declining,0,False
51.86963,-128.156633,CWH,CWHvh2,0.27510032,0.35774896,0.40090376,0.18895812,0.19046451,0.37168843,0.37584865,0.347566,63.6,59.12,74.21,62.849999999999994,54.02,45.800000000000004,64.05,78.60000000000001,0.2375,0.9048611,stable,0,False
49.992232,-123.944095,CWH,CWHdm,0.8122407,0.8866543,0.38541958,0.879422,0.9417162,0.9547838,0.8812771,0.494938,90.67,90.36,73.57000000000001,94.67999999999999,96.37,87.86,91.21000000000001,85.11,-0.436,0.9048611,stable,1,False
49.116868,-121.945213,CWH,CWHxm1,0.4344283,0.17377508,0.32006517,0.16055241,0.8135257,0.9691218,0.6994519,0.062495,73.76,43.78,69.62,59.96,90.2,90.32,81.54,50.14999999999999,1.1791667,0.71954364,stable,0,False
50.906882,-125.023931,CWH,CWHms1,0.91304934,0.6304699,0.6223567,0.4825151,0.66051495,0.8102708,0.41784325,0.300922,95.19,75.52,85.37,80.31,83.48,72.48,66.64,75.82,-2.8473215,0.108680554,stable,1,False
49.319227,-125.856292,CWH,CWHvm2,0.05281068,0.15746981,0.037787065,0.32728946,0.09351338,0.43450108,0.16716093,0.030308,33.57,42.07,30.97,72.71,41.199999999999996,49.65,47.81,38.440000000000005,1.321,0.71954364,stable,0,False
50.515311,-127.863948,CWH,CWHvm1,0.3732776,0.15408836,0.08080757,0.068656266,0.12688127,0.43464285,0.15364501,0.002573,70.38,41.74,43.37,45.36,46.35,49.66,46.08,8.97,-1.8575,0.9048611,stable,0,False
55.170159,-132.016473,CWH,CWHvh3,0.14468451,0.49460438,0.31288174,0.025759129,0.5471606,0.74848115,0.284507,0.22136,50.24999999999999,68.33,69.05,31.86,78.31,68.12,58.220000000000006,70.42,0.935,0.5484127,stable,0,False
50.360733,-125.175885,CWH,CWHmm1,0.45414212,0.31041744,0.11267417,0.072409876,0.35112917,0.7459935,0.31318596,0.109413,74.61,55.71,49.9,46.18,67.10000000000001,67.96,60.24,59.150000000000006,-1.21,0.9048611,stable,0,False
55.066931,-131.189735,CWH,CWHvh3,0.34792927,0.2977149,0.4486876,0.32633698,0.27564234,0.3678255,0.25865158,0.250179,68.78,54.81,76.99000000000001,72.63,61.47,45.57,56.15,72.58,-1.35475,0.71954364,stable,0,False
52.643607,-127.382285,CWH,CWHvm2,0.017198449,0.0087966,0.00721,0.012923696,0.008290743,0.06893926,0.06745175,0.040834,18.55,7.5600000000000005,10.280000000000001,22.5,11.57,21.09,33.7,43.230000000000004,3.6683333,0.031150794,increasing,0,False
55.031497,-131.535408,CWH,CWHvh3,0.324737,0.40295798,0.47094116,0.43800223,0.38552448,0.45439008,0.31085056,0.436611,67.39,62.27,78.18,78.45,69.05,50.690000000000005,60.099999999999994,82.87,0.3425,0.9048611,stable,0,False
48.762926,-124.96132,CWH,CWHvm1,0.20946112,0.9247973,0.7222643,0.56368446,0.45953605,0.22984545,0.465789,0.099952,57.60999999999999,93.16,88.85,83.87,73.45,36.15,69.28999999999999,57.93000000000001,-4.875,0.17886905,stable,0,False
48.894665,-124.355067,CWH,CWHxm2,0.825922,0.76842135,0.70317864,0.5135402,0.72068375,0.6220586,0.7656832,0.654073,91.19,83.35000000000001,88.19,81.82000000000001,86.31,60.62,84.85000000000001,90.23,-0.7475,0.71954364,stable,0,False
49.290128,-121.260357,CWH,CWHms1,0.9000239,0.8261814,0.7294652,0.6811275,0.8048565,0.981835,0.934277,0.793654,94.67999999999999,86.85000000000001,89.18,88.28,89.73,93.05,94.24,94.12,1.089,0.27509922,stable,0,False
54.684346,-132.756837,CWH,CWHvh3,0.24724327,0.5637335,0.31690413,0.571096,0.33953562,0.5396118,0.3390672,0.447161,61.309999999999995,72.14,69.28,84.14,66.25,55.83,61.85000000000001,83.24000000000001,-0.0675,1.0,stable,0,False
54.998621,-130.816665,CWH,CWHvh3,0.0005607482,0.006775945,0.008022359,0.0029086054,0.001571665,0.0011457922,0.00020966626,0.00018,0.7000000000000001,6.03,11.31,8.55,2.58,0.74,0.29,0.295,-1.0504167,0.17886905,stable,0,False
